  K    WAVELN    NEFF       GEOM ALB   BOND/QFIT  BOND/GEOM  Q-FITTED
1426  2.3299540    0.1307089    0.0000048    0.0000048    1.4874755    1.5021441
1427  2.3330550    0.1307089    0.0000100    0.0000099    1.4784746    1.5021259
1428  2.3361610    0.1307089    0.0000027    0.0000026    1.4799697    1.5021079
1429  2.3392710    0.1307089    0.0000103    0.0000101    1.4789275    1.5020900
1430  2.3423850    0.1307089    0.0000053    0.0000052    1.4682191    1.5020723
1431  2.3455030    0.1307089    0.0000003    0.0000003    1.4366678    1.5020546
1432  2.3486250    0.1307089    0.0000061    0.0000060    1.4789058    1.5020371
1433  2.3517520    0.1307089    0.0000023    0.0000023    1.4726331    1.5020197
1434  2.3548820    0.1307089    0.0000014    0.0000014    1.4793660    1.5020025
1435  2.3580170    0.1307089    0.0000043    0.0000042    1.4786954    1.5019854
1436  2.3611560    0.1307089    0.0000090    0.0000089    1.4825573    1.5019684
1437  2.3642990    0.1307089    0.0000034    0.0000033    1.4679779    1.5019515
1438  2.3674470    0.1307089    0.0000011    0.0000010    1.4812134    1.5019347
1439  2.3705980    0.1307089    0.0000000    0.0000000    1.4310092    1.5019181
1440  2.3737540    0.1307089    0.0000026    0.0000025    1.4792249    1.5019016
1441  2.3769140    0.1307089    0.0000015    0.0000015    1.4796830    1.5018852
1442  2.3800780    0.1307089    0.0000032    0.0000032    1.4798289    1.5018689
1443  2.3832460    0.1307089    0.0000000    0.0000000    1.4215986    1.5018528
1444  2.3864190    0.1307089    0.0000021    0.0000021    1.4791881    1.5018367
1445  2.3895950    0.1307089    0.0000045    0.0000044    1.4830494    1.5018208
1446  2.3927760    0.1307089    0.0000077    0.0000076    1.4780535    1.5018050
1447  2.3959620    0.1307089    0.0000117    0.0000115    1.4770348    1.5017893
1448  2.3991510    0.1307089    0.0000123    0.0000121    1.4744753    1.5017738
1449  2.4023450    0.1307089    0.0000069    0.0000068    1.4787462    1.5017583
1450  2.4055430    0.1307089    0.0000081    0.0000080    1.4788642    1.5017430
1451  2.4087450    0.1307089    0.0000109    0.0000107    1.4774489    1.5017277
1452  2.4119510    0.1307089    0.0000181    0.0000155    1.2911915    1.5017126
1453  2.4151620    0.1307089    0.0000069    0.0000068    1.4876677    1.5016976
1454  2.4183770    0.1307089    0.0000051    0.0000046    1.3750917    1.5016827
1455  2.4215960    0.1307089    0.0000081    0.0000079    1.4756955    1.5016680
1456  2.4248200    0.1307089    0.0000062    0.0000062    1.4791273    1.5016533
1457  2.4280480    0.1307089    0.0000148    0.0000139    1.4085526    1.5016387
1458  2.4312800    0.1307089    0.0000070    0.0000069    1.4784102    1.5016243
1459  2.4345170    0.1307089    0.0000103    0.0000087    1.2699517    1.5016099
1460  2.4377570    0.1307089    0.0000040    0.0000039    1.4486447    1.5015957
1461  2.4410020    0.1307089    0.0000058    0.0000057    1.4732456    1.5015816
1462  2.4442520    0.1307089    0.0000043    0.0000043    1.4783620    1.5015676
1463  2.4475060    0.1307089    0.0000167    0.0000137    1.2331190    1.5015536
1464  2.4507640    0.1307089    0.0000688    0.0000203    0.4429750    1.5015398
1465  2.4540260    0.1307089    0.0001741    0.0000277    0.2391345    1.5015261
1466  2.4572930    0.1307089    0.0001646    0.0000226    0.2064139    1.5015125
1467  2.4605640    0.1307089    0.0000910    0.0000210    0.3462535    1.5014990
1468  2.4638390    0.1307089    0.0000043    0.0000042    1.4754579    1.5014857
1469  2.4671190    0.1307089    0.0015089    0.0001385    0.1378078    1.5014724
1470  2.4704030    0.1307089    0.0000225    0.0000083    0.5547773    1.5014592
1471  2.4736920    0.1307089    0.0015479    0.0001393    0.1351179    1.5014461
1472  2.4769850    0.1307089    0.0033439    0.0003468    0.1557376    1.5014331
1473  2.4802820    0.1307089    0.0025564    0.0002474    0.1452807    1.5014202
1474  2.4835840    0.1307089    0.0000589    0.0000175    0.4471440    1.5014074
1475  2.4868900    0.1307089    0.0012598    0.0001176    0.1401958    1.5013947
1476  2.4902000    0.1307089    0.0074350    0.0009521    0.1922556    1.5013821
1477  2.4935150    0.1307089    0.0033365    0.0003390    0.1525578    1.5013696
1478  2.4968350    0.1307089    0.0076528    0.0009823    0.1927069    1.5013572
1479  2.5001580    0.1307089    0.0070553    0.0008771    0.1866504    1.5013449
1480  2.5034870    0.1307089    0.0067365    0.0008210    0.1829826    1.5013327
1481  2.5068190    0.1307089    0.0105066    0.0014926    0.2132790    1.5013206
1482  2.5101560    0.1307089    0.0064399    0.0007668    0.1787582    1.5013086
1483  2.5134980    0.1307089    0.0000100    0.0000098    1.4729521    1.5012967
1484  2.5168440    0.1307089    0.0017511    0.0001522    0.1304491    1.5012848
1485  2.5201940    0.1307089    0.0030555    0.0002845    0.1397860    1.5012731
1486  2.5235490    0.1307089    0.0000433    0.0000062    0.2157183    1.5012614
1487  2.5269080    0.1307089    0.0000802    0.0000150    0.2811349    1.5012499
1488  2.5302720    0.1307089    0.0276465    0.0060085    0.3262671    1.5012384
1489  2.5336400    0.1307089    0.0207895    0.0039906    0.2881662    1.5012270
1490  2.5370130    0.1307089    0.0089124    0.0011573    0.1949370    1.5012157
1491  2.5403900    0.1307089    0.0000009    0.0000008    1.4167387    1.5012045
1492  2.5437720    0.1307089    0.0000003    0.0000003    1.4112109    1.5011934
1493  2.5471580    0.1307089    0.0032366    0.0002958    0.1372116    1.5011824
1494  2.5505490    0.1307089    0.0050373    0.0005273    0.1571480    1.5011715
1495  2.5539440    0.1307089    0.0223521    0.0043945    0.2951312    1.5011606
1496  2.5573440    0.1307089    0.0012802    0.0001089    0.1276875    1.5011499
1497  2.5607480    0.1307089    0.0000079    0.0000078    1.4781140    1.5011392
1498  2.5641570    0.1307089    0.0061532    0.0006838    0.1668232    1.5011286
1499  2.5675700    0.1307089    0.0000017    0.0000017    1.4789698    1.5011181
1500  2.5709880    0.1307089    0.0000092    0.0000090    1.4733831    1.5011077
1501  2.5744110    0.1307089    0.0001534    0.0000213    0.2087169    1.5010973
1502  2.5778380    0.1307089    0.0002904    0.0000208    0.1076073    1.5010871
1503  2.5812690    0.1307089    0.0039392    0.0003715    0.1415716    1.5010769
1504  2.5847050    0.1307089    0.0000064    0.0000063    1.4773650    1.5010668
1505  2.5881460    0.1307089    0.0000003    0.0000003    1.4304291    1.5010568
1506  2.5915910    0.1307089    0.0000062    0.0000061    1.4785893    1.5010469
1507  2.5950410    0.1307089    0.0000019    0.0000019    1.4676670    1.5010370
1508  2.5984960    0.1307089    0.0171653    0.0028340    0.2478158    1.5010273
1509  2.6019550    0.1307089    0.0000054    0.0000054    1.5199561    1.5010176
1510  2.6054180    0.1307089    0.0000137    0.0000110    1.2021426    1.5010080
1511  2.6088870    0.1307089    0.0024875    0.0002079    0.1254753    1.5009984
1512  2.6123590    0.1307089    0.0066686    0.0007402    0.1665969    1.5009890
1513  2.6158370    0.1307089    0.0001537    0.0000209    0.2042945    1.5009796
1514  2.6193190    0.1307089    0.0012318    0.0000976    0.1188721    1.5009703
1515  2.6228060    0.1307089    0.0258982    0.0051304    0.2973363    1.5009611
1516  2.6262970    0.1307089    0.0510872    0.0134646    0.3955924    1.5009519
1517  2.6297930    0.1307089    0.0460872    0.0118720    0.3866399    1.5009428
1518  2.6332940    0.1307089    0.0269263    0.0052976    0.2953034    1.5009338
1519  2.6368000    0.1307089    0.0151339    0.0023739    0.2354336    1.5009249
1520  2.6403100    0.1307089    0.0488970    0.0127885    0.3925492    1.5009161
1521  2.6438240    0.1307089    0.0496287    0.0123493    0.3734761    1.5009073
1522  2.6473440    0.1307089    0.0631460    0.0177512    0.4219230    1.5008986
1523  2.6508680    0.1307089    0.0841986    0.0288139    0.5136250    1.5008899
1524  2.6543970    0.1307089    0.0672087    0.0198325    0.4428921    1.5008814
1525  2.6579300    0.1307089    0.0863261    0.0286816    0.4986605    1.5008729
1526  2.6614680    0.1307089    0.0066523    0.0007507    0.1693771    1.5008645
1527  2.6650110    0.1307089    0.0119915    0.0013887    0.1738062    1.5008561
1528  2.6685590    0.1307089    0.0878843    0.0259442    0.4430629    1.5008478
1529  2.6721110    0.1307089    0.0142875    0.0018681    0.1962342    1.5008396
1530  2.6756680    0.1307089    0.0860616    0.0254899    0.4445201    1.5008315
1531  2.6792300    0.1307089    0.0832971    0.0182992    0.3297093    1.5008234
1532  2.6827970    0.1307089    0.0925745    0.0266555    0.4321389    1.5008154
1533  2.6863680    0.1307089    0.0684008    0.0156112    0.3425319    1.5008074
1534  2.6899440    0.1307089    0.0938236    0.0250539    0.4007611    1.5007996
1535  2.6935250    0.1307089    0.0937028    0.0197645    0.3165581    1.5007918
1536  2.6971100    0.1307089    0.0921306    0.0222937    0.3631582    1.5007840
1537  2.7007010    0.1307089    0.0949639    0.0228829    0.3616337    1.5007764
1538  2.7042960    0.1307089    0.0843288    0.0187079    0.3329376    1.5007687
1539  2.7078960    0.1307089    0.0978674    0.0212007    0.3251054    1.5007612
1540  2.7115000    0.1307089    0.0870137    0.0155673    0.2684939    1.5007537
1541  2.7151100    0.1307089    0.0981516    0.0194194    0.2969237    1.5007463
1542  2.7187240    0.1307089    0.0962537    0.0179682    0.2801509    1.5007389
1543  2.7223430    0.1307089    0.0969653    0.0173523    0.2685609    1.5007317
1544  2.7259670    0.1307089    0.0952195    0.0157337    0.2479741    1.5007244
1545  2.7295960    0.1307089    0.0759673    0.0113979    0.2251640    1.5007173
1546  2.7332290    0.1307089    0.0902108    0.0137229    0.2282890    1.5007102
1547  2.7368680    0.1307089    0.0960989    0.0143478    0.2240588    1.5007031
1548  2.7405110    0.1307089    0.0931912    0.0123526    0.1989191    1.5006961
1549  2.7441590    0.1307089    0.0951710    0.0128578    0.2027459    1.5006892
1550  2.7478120    0.1307089    0.0944862    0.0121088    0.1923184    1.5006823
1551  2.7514700    0.1307089    0.0932303    0.0112480    0.1810533    1.5006755
1552  2.7551330    0.1307089    0.0827444    0.0078763    0.1428454    1.5006688
1553  2.7588000    0.1307089    0.0920774    0.0100108    0.1631538    1.5006621
1554  2.7624730    0.1307089    0.0886010    0.0085615    0.1450082    1.5006555
1555  2.7661500    0.1307089    0.0894152    0.0083640    0.1403722    1.5006489
1556  2.7698320    0.1307089    0.0191055    0.0011127    0.0874006    1.5006424
1557  2.7735200    0.1307089    0.0883194    0.0075584    0.1284241    1.5006359
1558  2.7772120    0.1307089    0.0688508    0.0051097    0.1113671    1.5006295
1559  2.7809090    0.1307089    0.0398465    0.0023528    0.0886066    1.5006232
1560  2.7846100    0.1307089    0.0483798    0.0027951    0.0866980    1.5006169
1561  2.7883170    0.1307089    0.0655347    0.0038923    0.0891251    1.5006107
1562  2.7920290    0.1307089    0.0838289    0.0052737    0.0944043    1.5006045
1563  2.7957460    0.1307089    0.0004072    0.0000110    0.0405941    1.5005984
1564  2.7994670    0.1307089    0.0802600    0.0045018    0.0841695    1.5005923
1565  2.8031940    0.1307089    0.0034266    0.0000919    0.0402663    1.5005863
1566  2.8069260    0.1307089    0.0000065    0.0000054    1.2467669    1.5005803
1567  2.8106620    0.1307089    0.0000048    0.0000046    1.4449426    1.5005744
1568  2.8144040    0.1307089    0.0002168    0.0000140    0.0967303    1.5005685
1569  2.8181500    0.1307089    0.0241201    0.0007037    0.0437756    1.5005627
1570  2.8219010    0.1307089    0.0068076    0.0001338    0.0294831    1.5005570
1571  2.8256580    0.1307089    0.0155621    0.0003594    0.0346547    1.5005513
1572  2.8294190    0.1307089    0.0000060    0.0000057    1.4324814    1.5005456
1573  2.8331860    0.1307089    0.0000047    0.0000046    1.4711191    1.5005400
1574  2.8369570    0.1307089    0.0033467    0.0000566    0.0253764    1.5005345
1575  2.8407340    0.1307089    0.0000110    0.0000051    0.6891475    1.5005290
1576  2.8445150    0.1307089    0.0000050    0.0000049    1.4682200    1.5005235
1577  2.8483020    0.1307089    0.0004946    0.0000165    0.0501532    1.5005181
1578  2.8520940    0.1307089    0.0000052    0.0000050    1.4316826    1.5005128
1579  2.8558900    0.1307089    0.0001311    0.0000117    0.1342925    1.5005074
1580  2.8596920    0.1307089    0.0000056    0.0000054    1.4561940    1.5005022
1581  2.8634990    0.1307089    0.0000073    0.0000059    1.2207575    1.5004970
1582  2.8673110    0.1307089    0.0023477    0.0000324    0.0207237    1.5004918
1583  2.8711270    0.1307089    0.0000081    0.0000067    1.2558437    1.5004867
1584  2.8749490    0.1307089    0.0000017    0.0000017    1.4813087    1.5004816
1585  2.8787760    0.1307089    0.0006637    0.0000169    0.0381213    1.5004766
1586  2.8826090    0.1307089    0.0000043    0.0000042    1.4715546    1.5004716
1587  2.8864460    0.1307089    0.0049530    0.0000510    0.0154468    1.5004667
1588  2.8902880    0.1307089    0.0000040    0.0000040    1.4740042    1.5004618
1589  2.8941360    0.1307089    0.0001145    0.0000108    0.1409880    1.5004570
1590  2.8979880    0.1307089    0.0000020    0.0000020    1.4921860    1.5004522
1591  2.9018460    0.1307089    0.0000028    0.0000028    1.4794022    1.5004474
1592  2.9057090    0.1307089    0.0000051    0.0000049    1.4529727    1.5004427
1593  2.9095770    0.1307089    0.0000041    0.0000040    1.4757387    1.5004380
1594  2.9134500    0.1307089    0.0000012    0.0000012    1.4808011    1.5004334
1595  2.9173290    0.1307089    0.0000056    0.0000053    1.4356794    1.5004288
1596  2.9212120    0.1307089    0.0000321    0.0000085    0.3964427    1.5004243
1597  2.9251010    0.1307089    0.0002406    0.0000122    0.0763741    1.5004198
1598  2.9289950    0.1307089    0.0000021    0.0000021    1.4802155    1.5004153
1599  2.9328940    0.1307089    0.0002079    0.0000120    0.0866336    1.5004109
1600  2.9367980    0.1307089    0.0001135    0.0000104    0.1377466    1.5004065
1601  2.9407070    0.1307089    0.0000134    0.0000070    0.7811276    1.5004022
1602  2.9446220    0.1307089    0.0000022    0.0000022    1.4804185    1.5003979
1603  2.9485420    0.1307089    0.0000018    0.0000017    1.4803645    1.5003937
1604  2.9524670    0.1307089    0.0000101    0.0000066    0.9917445    1.5003895
1605  2.9563970    0.1307089    0.0000002    0.0000002    1.4808797    1.5003853
1606  2.9603320    0.1307089    0.0000064    0.0000057    1.3263598    1.5003812
1607  2.9642730    0.1307089    0.0000014    0.0000014    1.4802757    1.5003771
1608  2.9682190    0.1307089    0.0000000    0.0000000    1.4140060    1.5003730
1609  2.9721700    0.1307089    0.0019992    0.0000566    0.0424890    1.5003690
1610  2.9761270    0.1307089    0.0001550    0.0000117    0.1135563    1.5003650
1611  2.9800890    0.1307089    0.0000011    0.0000011    1.4795966    1.5003611
1612  2.9840560    0.1307089    0.0000118    0.0000064    0.8115020    1.5003572
1613  2.9880280    0.1307089    0.0000148    0.0000064    0.6485533    1.5003533
1614  2.9920060    0.1307089    0.0000031    0.0000030    1.4734321    1.5003495
1615  2.9959880    0.1307089    0.0000017    0.0000017    1.4727841    1.5003457
1616  2.9999770    0.1307089    0.0000006    0.0000006    1.4806179    1.5003419
1617  3.0039700    0.1307089    0.0000000    0.0000000    1.4019487    1.5003382
1618  3.0079690    0.1307089    0.0000036    0.0000036    1.4743199    1.5003345
1619  3.0119730    0.1307089    0.0007443    0.0000304    0.0612064    1.5003309
1620  3.0159830    0.1307089    0.0000124    0.0000065    0.7908081    1.5003273
1621  3.0199970    0.1307089    0.0000004    0.0000004    1.4542009    1.5003237
1622  3.0240180    0.1307089    0.0000728    0.0000084    0.1730891    1.5003201
1623  3.0280430    0.1307089    0.0000653    0.0000091    0.2093890    1.5003166
1624  3.0320740    0.1307089    0.0000016    0.0000016    1.4805681    1.5003131
1625  3.0361100    0.1307089    0.0000233    0.0000072    0.4658442    1.5003097
1626  3.0401520    0.1307089    0.0000008    0.0000008    1.4798572    1.5003063
1627  3.0441990    0.1307089    0.0000053    0.0000045    1.2691472    1.5003029
1628  3.0482510    0.1307089    0.0000094    0.0000058    0.9257794    1.5002996
1629  3.0523090    0.1307089    0.0000022    0.0000021    1.4908247    1.5002962
1630  3.0563720    0.1307089    0.0000018    0.0000018    1.4801848    1.5002930
1631  3.0604410    0.1307089    0.0093548    0.0009335    0.1497168    1.5002897
1632  3.0645150    0.1307089    0.0010369    0.0000653    0.0945066    1.5002865
1633  3.0685940    0.1307089    0.0000010    0.0000010    1.4807119    1.5002833
1634  3.0726790    0.1307089    0.0000034    0.0000033    1.4718797    1.5002802
1635  3.0767690    0.1307089    0.0023969    0.0001996    0.1249425    1.5002770
1636  3.0808650    0.1307089    0.0001044    0.0000110    0.1586191    1.5002740
1637  3.0849660    0.1307089    0.0002418    0.0000204    0.1266662    1.5002709
1638  3.0890730    0.1307089    0.0000270    0.0000074    0.4141100    1.5002679
1639  3.0931850    0.1307089    0.0002406    0.0000185    0.1154740    1.5002649
1640  3.0973030    0.1307089    0.0000003    0.0000003    1.4608841    1.5002619
1641  3.1014260    0.1307089    0.0000200    0.0000067    0.4989465    1.5002589
1642  3.1055540    0.1307089    0.0000526    0.0000087    0.2481412    1.5002560
1643  3.1096880    0.1307089    0.0000010    0.0000010    1.4745248    1.5002532
1644  3.1138280    0.1307089    0.0000038    0.0000037    1.4609627    1.5002503
1645  3.1179730    0.1307089    0.0045313    0.0005139    0.1701494    1.5002475
1646  3.1221230    0.1307089    0.0058404    0.0007103    0.1824488    1.5002447
1647  3.1262800    0.1307089    0.0002934    0.0000231    0.1182024    1.5002419
1648  3.1304410    0.1307089    0.0000004    0.0000004    1.3943035    1.5002392
1649  3.1346080    0.1307089    0.0002543    0.0000165    0.0972047    1.5002364
1650  3.1387810    0.1307089    0.0212581    0.0038489    0.2716233    1.5002338
1651  3.1429590    0.1307089    0.0000015    0.0000015    1.4770588    1.5002311
1652  3.1471430    0.1307089    0.0000001    0.0000001    1.4210179    1.5002285
1653  3.1513330    0.1307089    0.0000052    0.0000012    0.3442493    1.5002259
1654  3.1555280    0.1307089    0.0006892    0.0000516    0.1122878    1.5002233
1655  3.1597280    0.1307089    0.0000019    0.0000019    1.4805467    1.5002207
1656  3.1639340    0.1307089    0.0000068    0.0000047    1.0245124    1.5002182
1657  3.1681460    0.1307089    0.0000177    0.0000063    0.5305210    1.5002157
1658  3.1723640    0.1307089    0.0000876    0.0000095    0.1630896    1.5002132
1659  3.1765870    0.1307089    0.0002069    0.0000199    0.1446185    1.5002108
1660  3.1808150    0.1307089    0.0000010    0.0000010    1.4023339    1.5002083
1661  3.1850490    0.1307089    0.0000022    0.0000022    1.4749875    1.5002059
1662  3.1892890    0.1307089    0.0000017    0.0000014    1.2511671    1.5002035
1663  3.1935350    0.1307089    0.0000000    0.0000000    1.3928491    1.5002012
1664  3.1977860    0.1307089    0.0000176    0.0000063    0.5352634    1.5001989
1665  3.2020430    0.1307089    0.0000008    0.0000008    1.4778951    1.5001966
1666  3.2063050    0.1307089    0.0000008    0.0000008    1.4282086    1.5001943
1667  3.2105730    0.1307089    0.0000001    0.0000001    1.4382258    1.5001920
1668  3.2148470    0.1307089    0.0000023    0.0000023    1.4787511    1.5001898
1669  3.2191270    0.1307089    0.0000020    0.0000020    1.4777522    1.5001876
1670  3.2234120    0.1307089    0.0000021    0.0000020    1.4807470    1.5001854
1671  3.2277030    0.1307089    0.0000021    0.0000020    1.4784556    1.5001832
1672  3.2320000    0.1307089    0.0000007    0.0000007    1.4789396    1.5001811
1673  3.2363020    0.1307089    0.0000004    0.0000004    1.4840382    1.5001789
1674  3.2406100    0.1307089    0.0000000    0.0000000    1.4290545    1.5001768
1675  3.2449240    0.1307089    0.0000014    0.0000014    1.4804871    1.5001748
1676  3.2492440    0.1307089    0.0000006    0.0000006    1.4792120    1.5001727
1677  3.2535690    0.1307089    0.0000000    0.0000000    1.4266736    1.5001707
1678  3.2579000    0.1307089    0.0000002    0.0000002    1.4785067    1.5001687
1679  3.2622370    0.1307089    0.0000002    0.0000002    1.4723439    1.5001667
1680  3.2665790    0.1307089    0.0000014    0.0000014    1.4800040    1.5001647
1681  3.2709280    0.1307089    0.0000002    0.0000002    1.4793295    1.5001627
1682  3.2752820    0.1307089    0.0000016    0.0000016    1.4822297    1.5001608
1683  3.2796420    0.1307089    0.0000007    0.0000007    1.4795351    1.5001589
1684  3.2840080    0.1307089    0.0000019    0.0000019    1.4798124    1.5001570
1685  3.2883790    0.1307089    0.0000020    0.0000020    1.4796367    1.5001551
1686  3.2927570    0.1307089    0.0000015    0.0000015    1.4802689    1.5001533
1687  3.2971400    0.1307089    0.0000022    0.0000022    1.4792763    1.5001515
1688  3.3015290    0.1307089    0.0000001    0.0000001    1.4796792    1.5001497
1689  3.3059240    0.1307089    0.0000013    0.0000013    1.4798939    1.5001479
1690  3.3103250    0.1307089    0.0000000    0.0000000    1.4189160    1.5001461
1691  3.3147320    0.1307089    0.0000001    0.0000001    1.4801567    1.5001443
1692  3.3191440    0.1307089    0.0000000    0.0000000    1.4223858    1.5001426
1693  3.3235620    0.1307089    0.0000000    0.0000000    1.4270043    1.5001409
1694  3.3279870    0.1307089    0.0000015    0.0000015    1.4805772    1.5001392
1695  3.3324170    0.1307089    0.0000010    0.0000010    1.4891251    1.5001375
1696  3.3368530    0.1307089    0.0000013    0.0000013    1.4909302    1.5001358
1697  3.3412950    0.1307089    0.0000019    0.0000019    1.4794585    1.5001342
1698  3.3457430    0.1307089    0.0000000    0.0000000    1.4810100    1.5001326
1699  3.3501970    0.1307089    0.0000009    0.0000009    1.4777164    1.5001310
1700  3.3546560    0.1307089    0.0000010    0.0000010    1.4798863    1.5001294
1701  3.3591220    0.1307089    0.0000010    0.0000010    1.4799960    1.5001278
1702  3.3635940    0.1307089    0.0000000    0.0000000    1.4109908    1.5001263
1703  3.3680710    0.1307089    0.0000002    0.0000002    1.4793311    1.5001247
1704  3.3725550    0.1307089    0.0000012    0.0000012    1.4786978    1.5001232
1705  3.3770440    0.1307089    0.0000012    0.0000012    1.4780406    1.5001217
1706  3.3815400    0.1307089    0.0000006    0.0000006    1.4791335    1.5001202
1707  3.3860410    0.1307089    0.0000006    0.0000006    1.4791145    1.5001187
1708  3.3905480    0.1307089    0.0000008    0.0000008    1.4784484    1.5001173
1709  3.3950620    0.1307089    0.0000012    0.0000011    1.4783120    1.5001158
1710  3.3995810    0.1307089    0.0000014    0.0000013    1.4769190    1.5001144
1711  3.4041070    0.1307089    0.0000002    0.0000002    1.4801155    1.5001130
1712  3.4086380    0.1307089    0.0000026    0.0000026    1.4768604    1.5001116
1713  3.4131760    0.1307089    0.0000027    0.0000027    1.4751680    1.5001102
1714  3.4177190    0.1307089    0.0000015    0.0000015    1.4770270    1.5001089
1715  3.4222690    0.1307089    0.0000020    0.0000019    1.4775528    1.5001075
1716  3.4268250    0.1307089    0.0000012    0.0000012    1.4780958    1.5001062
1717  3.4313860    0.1307089    0.0000027    0.0000026    1.4755636    1.5001048
1718  3.4359540    0.1307089    0.0000012    0.0000012    1.4787696    1.5001035
1719  3.4405280    0.1307089    0.0000005    0.0000005    1.4810903    1.5001023
1720  3.4451080    0.1307089    0.0000021    0.0000021    1.4779191    1.5001010
1721  3.4496940    0.1307089    0.0000011    0.0000010    1.4793729    1.5000997
1722  3.4542860    0.1307089    0.0000005    0.0000005    1.4783262    1.5000985
1723  3.4588840    0.1307089    0.0005111    0.0000217    0.0635714    1.5000972
1724  3.4634890    0.1307089    0.0000007    0.0000007    1.4833700    1.5000960
1725  3.4680990    0.1307089    0.0000002    0.0000002    1.4793068    1.5000948
1726  3.4727160    0.1307089    0.0000009    0.0000008    1.3171840    1.5000936
1727  3.4773390    0.1307089    0.0000007    0.0000006    1.4797579    1.5000924
1728  3.4819680    0.1307089    0.0000032    0.0000030    1.3981202    1.5000913
1729  3.4866030    0.1307089    0.0000001    0.0000001    1.4232106    1.5000901
1730  3.4912440    0.1307089    0.0000018    0.0000018    1.4703516    1.5000890
1731  3.4958920    0.1307089    0.0000031    0.0000018    0.8795375    1.5000879
1732  3.5005450    0.1307089    0.0000015    0.0000014    1.4799007    1.5000868
1733  3.5052050    0.1307089    0.0000035    0.0000025    1.0513102    1.5000856
1734  3.5098710    0.1307089    0.0000012    0.0000012    1.4802688    1.5000846
1735  3.5145430    0.1307089    0.0000002    0.0000002    1.4795347    1.5000835
1736  3.5192220    0.1307089    0.0000018    0.0000018    1.4762006    1.5000824
1737  3.5239070    0.1307089    0.0000013    0.0000013    1.4731569    1.5000814
1738  3.5285980    0.1307089    0.0000010    0.0000010    1.4785660    1.5000803
1739  3.5332950    0.1307089    0.0000004    0.0000003    1.4789722    1.5000793
1740  3.5379980    0.1307089    0.0000019    0.0000019    1.4788730    1.5000783
1741  3.5427080    0.1307089    0.0000002    0.0000002    1.4793485    1.5000773
1742  3.5474240    0.1307089    0.0000009    0.0000008    1.4780214    1.5000763
1743  3.5521460    0.1307089    0.0000059    0.0000033    0.8359403    1.5000753
1744  3.5568750    0.1307089    0.0000034    0.0000029    1.2815601    1.5000743
1745  3.5616100    0.1307089    0.0000022    0.0000022    1.4752658    1.5000734
1746  3.5663510    0.1307089    0.0000005    0.0000005    1.4806551    1.5000724
1747  3.5710980    0.1307089    0.0000019    0.0000019    1.4784810    1.5000715
1748  3.5758520    0.1307089    0.0000027    0.0000026    1.4317791    1.5000706
1749  3.5806120    0.1307089    0.0000016    0.0000016    1.4791368    1.5000697
1750  3.5853790    0.1307089    0.0000012    0.0000012    1.4780666    1.5000688
1751  3.5901510    0.1307089    0.0000094    0.0000036    0.5682685    1.5000679
1752  3.5949300    0.1307089    0.0000128    0.0000037    0.4361975    1.5000670
1753  3.5997160    0.1307089    0.0000009    0.0000009    1.4845316    1.5000661
1754  3.6045080    0.1307089    0.0000018    0.0000018    1.4808277    1.5000652
1755  3.6093060    0.1307089    0.0000008    0.0000007    1.3735111    1.5000644
1756  3.6141110    0.1307089    0.0005931    0.0000316    0.0800018    1.5000636
1757  3.6189220    0.1307089    0.0000022    0.0000021    1.4656528    1.5000627
1758  3.6237390    0.1307089    0.0000018    0.0000018    1.4773831    1.5000619
1759  3.6285630    0.1307089    0.0000029    0.0000026    1.3548734    1.5000611
1760  3.6333930    0.1307089    0.0014828    0.0000950    0.0961202    1.5000603
1761  3.6382300    0.1307089    0.0000008    0.0000008    1.4755945    1.5000595
1762  3.6430730    0.1307089    0.0000002    0.0000001    1.4365447    1.5000587
1763  3.6479230    0.1307089    0.0000007    0.0000007    1.4789018    1.5000579
1764  3.6527790    0.1307089    0.0014320    0.0000926    0.0970317    1.5000572
1765  3.6576410    0.1307089    0.0000338    0.0000042    0.1867847    1.5000564
1766  3.6625100    0.1307089    0.0021330    0.0001627    0.1144035    1.5000557
1767  3.6673860    0.1307089    0.0000004    0.0000004    1.4791558    1.5000549
1768  3.6722680    0.1307089    0.0038879    0.0003327    0.1283469    1.5000542
1769  3.6771560    0.1307089    0.0034377    0.0002755    0.1202225    1.5000535
1770  3.6820510    0.1307089    0.0009167    0.0000546    0.0893875    1.5000528
1771  3.6869530    0.1307089    0.0000000    0.0000000    1.4328498    1.5000521
1772  3.6918610    0.1307089    0.0000019    0.0000019    1.4742795    1.5000514
1773  3.6967750    0.1307089    0.0000538    0.0000052    0.1458876    1.5000507
1774  3.7016960    0.1307089    0.0232538    0.0036071    0.2326833    1.5000500
1775  3.7066240    0.1307089    0.0000009    0.0000009    1.4844035    1.5000493
1776  3.7115580    0.1307089    0.0000005    0.0000004    1.3943071    1.5000487
1777  3.7164990    0.1307089    0.0000396    0.0000044    0.1671113    1.5000480
1778  3.7214460    0.1307089    0.0003363    0.0000187    0.0833814    1.5000474
1779  3.7264000    0.1307089    0.0000018    0.0000017    1.4704225    1.5000467
1780  3.7313610    0.1307089    0.0000416    0.0000045    0.1612100    1.5000461
1781  3.7363280    0.1307089    0.0000010    0.0000010    1.4785645    1.5000455
1782  3.7413010    0.1307089    0.0046247    0.0004467    0.1449049    1.5000449
