  K    WAVELN    NEFF       GEOM ALB   BOND/QFIT  BOND/GEOM  Q-FITTED
1428  2.3361610    0.1307089    0.0000017    0.0000016    1.4903934    1.5021079
1429  2.3392710    0.1307089    0.0000090    0.0000088    1.4809505    1.5020900
1430  2.3423850    0.1307089    0.0000007    0.0000006    1.4550935    1.5020723
1431  2.3455030    0.1307089    0.0000001    0.0000001    1.4057530    1.5020546
1432  2.3486250    0.1307089    0.0000049    0.0000049    1.4829044    1.5020371
1433  2.3517520    0.1307089    0.0000006    0.0000006    1.4539908    1.5020197
1434  2.3548820    0.1307089    0.0000014    0.0000014    1.4792898    1.5020025
1435  2.3580170    0.1307089    0.0000041    0.0000040    1.4793272    1.5019854
1436  2.3611560    0.1307089    0.0000056    0.0000055    1.4865741    1.5019684
1437  2.3642990    0.1307089    0.0000009    0.0000008    1.4414756    1.5019515
1438  2.3674470    0.1307089    0.0000013    0.0000013    1.4825719    1.5019347
1439  2.3705980    0.1307089    0.0000000    0.0000000    1.4275592    1.5019181
1440  2.3737540    0.1307089    0.0000024    0.0000024    1.4795758    1.5019016
1441  2.3769140    0.1307089    0.0000014    0.0000013    1.4822243    1.5018852
1442  2.3800780    0.1307089    0.0000038    0.0000038    1.4787496    1.5018689
1443  2.3832460    0.1307089    0.0000000    0.0000000    1.4289751    1.5018528
1444  2.3864190    0.1307089    0.0000023    0.0000022    1.4783001    1.5018367
1445  2.3895950    0.1307089    0.0000015    0.0000015    1.4502235    1.5018208
1446  2.3927760    0.1307089    0.0000052    0.0000051    1.4802230    1.5018050
1447  2.3959620    0.1307089    0.0000086    0.0000084    1.4813793    1.5017893
1448  2.3991510    0.1307089    0.0000096    0.0000095    1.4839353    1.5017738
1449  2.4023450    0.1307089    0.0000040    0.0000040    1.4899730    1.5017583
1450  2.4055430    0.1307089    0.0000054    0.0000053    1.4827182    1.5017430
1451  2.4087450    0.1307089    0.0000102    0.0000101    1.4832374    1.5017277
1452  2.4119510    0.1307089    0.0000153    0.0000151    1.4829811    1.5017126
1453  2.4151620    0.1307089    0.0000047    0.0000046    1.4797757    1.5016976
1454  2.4183770    0.1307089    0.0000009    0.0000008    1.4369562    1.5016827
1455  2.4215960    0.1307089    0.0000058    0.0000057    1.4821389    1.5016680
1456  2.4248200    0.1307089    0.0000062    0.0000061    1.4801296    1.5016533
1457  2.4280480    0.1307089    0.0000133    0.0000131    1.4811320    1.5016387
1458  2.4312800    0.1307089    0.0000054    0.0000054    1.4843315    1.5016243
1459  2.4345170    0.1307089    0.0000028    0.0000028    1.4497695    1.5016099
1460  2.4377570    0.1307089    0.0000005    0.0000005    1.4528292    1.5015957
1461  2.4410020    0.1307089    0.0000034    0.0000033    1.4801424    1.5015816
1462  2.4442520    0.1307089    0.0000050    0.0000049    1.4773810    1.5015676
1463  2.4475060    0.1307089    0.0000099    0.0000098    1.4823938    1.5015536
1464  2.4507640    0.1307089    0.0000129    0.0000127    1.4815036    1.5015398
1465  2.4540260    0.1307089    0.0000146    0.0000144    1.4802178    1.5015261
1466  2.4572930    0.1307089    0.0000014    0.0000014    1.4779444    1.5015125
1467  2.4605640    0.1307089    0.0000116    0.0000114    1.4818451    1.5014990
1468  2.4638390    0.1307089    0.0000046    0.0000045    1.4749596    1.5014857
1469  2.4671190    0.1307089    0.0000114    0.0000113    1.4831675    1.5014724
1470  2.4704030    0.1307089    0.0000054    0.0000052    1.4666995    1.5014592
1471  2.4736920    0.1307089    0.0000070    0.0000070    1.4851107    1.5014461
1472  2.4769850    0.1307089    0.0000226    0.0000223    1.4839325    1.5014331
1473  2.4802820    0.1307089    0.0000172    0.0000170    1.4807976    1.5014202
1474  2.4835840    0.1307089    0.0000127    0.0000125    1.4812414    1.5014074
1475  2.4868900    0.1307089    0.0000001    0.0000001    1.4045773    1.5013947
1476  2.4902000    0.1307089    0.0000192    0.0000191    1.4878530    1.5013821
1477  2.4935150    0.1307089    0.0000135    0.0000134    1.4843654    1.5013696
1478  2.4968350    0.1307089    0.0000138    0.0000137    1.4900664    1.5013572
1479  2.5001580    0.1307089    0.0000106    0.0000106    1.4971853    1.5013449
1480  2.5034870    0.1307089    0.0000131    0.0000129    1.4824818    1.5013327
1481  2.5068190    0.1307089    0.0000176    0.0000174    1.4834060    1.5013206
1482  2.5101560    0.1307089    0.0000154    0.0000152    1.4850052    1.5013086
1483  2.5134980    0.1307089    0.0000105    0.0000104    1.4863681    1.5012967
1484  2.5168440    0.1307089    0.0000096    0.0000095    1.4788955    1.5012848
1485  2.5201940    0.1307089    0.0000155    0.0000153    1.4843843    1.5012731
1486  2.5235490    0.1307089    0.0000035    0.0000034    1.4660365    1.5012614
1487  2.5269080    0.1307089    0.0000053    0.0000053    1.4904946    1.5012499
1488  2.5302720    0.1307089    0.0000085    0.0000084    1.4792450    1.5012384
1489  2.5336400    0.1307089    0.0000072    0.0000071    1.4837434    1.5012270
1490  2.5370130    0.1307089    0.0000079    0.0000078    1.4798653    1.5012157
1491  2.5403900    0.1307089    0.0000005    0.0000005    1.4330957    1.5012045
1492  2.5437720    0.1307089    0.0000001    0.0000001    1.4240246    1.5011934
1493  2.5471580    0.1307089    0.0000051    0.0000051    1.4796282    1.5011824
1494  2.5505490    0.1307089    0.0000024    0.0000024    1.4878967    1.5011715
1495  2.5539440    0.1307089    0.0000066    0.0000065    1.4793289    1.5011606
1496  2.5573440    0.1307089    0.0000056    0.0000056    1.4793196    1.5011499
1497  2.5607480    0.1307089    0.0000024    0.0000024    1.4827017    1.5011392
1498  2.5641570    0.1307089    0.0000021    0.0000020    1.4852601    1.5011286
1499  2.5675700    0.1307089    0.0000018    0.0000018    1.4784817    1.5011181
1500  2.5709880    0.1307089    0.0000042    0.0000041    1.4787360    1.5011077
1501  2.5744110    0.1307089    0.0000034    0.0000034    1.4798640    1.5010973
1502  2.5778380    0.1307089    0.0000027    0.0000027    1.4875393    1.5010871
1503  2.5812690    0.1307089    0.0000011    0.0000011    1.4839237    1.5010769
1504  2.5847050    0.1307089    0.0000013    0.0000012    1.4841837    1.5010668
1505  2.5881460    0.1307089    0.0000003    0.0000003    1.4371450    1.5010568
1506  2.5915910    0.1307089    0.0000032    0.0000031    1.4799941    1.5010469
1507  2.5950410    0.1307089    0.0000003    0.0000003    1.4854277    1.5010370
1508  2.5984960    0.1307089    0.0000036    0.0000036    1.4782100    1.5010273
1509  2.6019550    0.1307089    0.0000005    0.0000004    1.4553983    1.5010176
1510  2.6054180    0.1307089    0.0000004    0.0000004    1.4753678    1.5010080
1511  2.6088870    0.1307089    0.0000024    0.0000024    1.4842132    1.5009984
1512  2.6123590    0.1307089    0.0000008    0.0000008    1.4850834    1.5009890
1513  2.6158370    0.1307089    0.0000018    0.0000018    1.4839499    1.5009796
1514  2.6193190    0.1307089    0.0000020    0.0000020    1.4824956    1.5009703
1515  2.6228060    0.1307089    0.0000034    0.0000034    1.4781666    1.5009611
1516  2.6262970    0.1307089    0.0000008    0.0000008    1.4809962    1.5009519
1517  2.6297930    0.1307089    0.0000012    0.0000012    1.4827579    1.5009428
1518  2.6332940    0.1307089    0.0000019    0.0000019    1.4828690    1.5009338
1519  2.6368000    0.1307089    0.0000042    0.0000041    1.4762756    1.5009249
1520  2.6403100    0.1307089    0.0000026    0.0000025    1.4815508    1.5009161
1521  2.6438240    0.1307089    0.0000049    0.0000048    1.4769002    1.5009073
1522  2.6473440    0.1307089    0.0000041    0.0000040    1.4762961    1.5008986
1523  2.6508680    0.1307089    0.0000046    0.0000045    1.4760296    1.5008899
1524  2.6543970    0.1307089    0.0000035    0.0000035    1.4781874    1.5008814
1525  2.6579300    0.1307089    0.0000024    0.0000023    1.4804162    1.5008729
1526  2.6614680    0.1307089    0.0000001    0.0000001    1.4201111    1.5008645
1527  2.6650110    0.1307089    0.0000001    0.0000001    1.4812656    1.5008561
1528  2.6685590    0.1307089    0.0000007    0.0000007    1.4837012    1.5008478
1529  2.6721110    0.1307089    0.0000015    0.0000015    1.4853756    1.5008396
1530  2.6756680    0.1307089    0.0000015    0.0000015    1.4859443    1.5008315
1531  2.6792300    0.1307089    0.0000004    0.0000004    1.4750882    1.5008234
1532  2.6827970    0.1307089    0.0000027    0.0000027    1.4807823    1.5008154
1533  2.6863680    0.1307089    0.0000008    0.0000008    1.4814739    1.5008074
1534  2.6899440    0.1307089    0.0000041    0.0000040    1.4773323    1.5007996
1535  2.6935250    0.1307089    0.0000005    0.0000005    1.4793902    1.5007918
1536  2.6971100    0.1307089    0.0000023    0.0000023    1.4810031    1.5007840
1537  2.7007010    0.1307089    0.0000021    0.0000021    1.4810093    1.5007764
1538  2.7042960    0.1307089    0.0000008    0.0000008    1.4276493    1.5007687
1539  2.7078960    0.1307089    0.0000024    0.0000023    1.4793818    1.5007612
1540  2.7115000    0.1307089    0.0000006    0.0000006    1.4800291    1.5007537
1541  2.7151100    0.1307089    0.0000039    0.0000039    1.4764691    1.5007463
1542  2.7187240    0.1307089    0.0000021    0.0000021    1.4815803    1.5007389
1543  2.7223430    0.1307089    0.0000020    0.0000019    1.4814388    1.5007317
1544  2.7259670    0.1307089    0.0000010    0.0000010    1.4837153    1.5007244
1545  2.7295960    0.1307089    0.0000053    0.0000052    1.4760189    1.5007173
1546  2.7332290    0.1307089    0.0000039    0.0000038    1.4774513    1.5007102
1547  2.7368680    0.1307089    0.0000033    0.0000032    1.4780175    1.5007031
1548  2.7405110    0.1307089    0.0000007    0.0000006    1.4816635    1.5006961
1549  2.7441590    0.1307089    0.0000040    0.0000040    1.4772895    1.5006892
1550  2.7478120    0.1307089    0.0000046    0.0000045    1.4769250    1.5006823
1551  2.7514700    0.1307089    0.0000023    0.0000023    1.4804822    1.5006755
1552  2.7551330    0.1307089    0.0000002    0.0000002    1.4763577    1.5006688
1553  2.7588000    0.1307089    0.0000044    0.0000043    1.4777517    1.5006621
1554  2.7624730    0.1307089    0.0000004    0.0000004    1.4780030    1.5006555
1555  2.7661500    0.1307089    0.0000006    0.0000006    1.4808671    1.5006489
1556  2.7698320    0.1307089    0.0000017    0.0000016    1.4935234    1.5006424
1557  2.7735200    0.1307089    0.0000037    0.0000036    1.4783528    1.5006359
1558  2.7772120    0.1307089    0.0000001    0.0000000    1.4028019    1.5006295
1559  2.7809090    0.1307089    0.0000018    0.0000018    1.4910491    1.5006232
1560  2.7846100    0.1307089    0.0000049    0.0000048    1.4789604    1.5006169
1561  2.7883170    0.1307089    0.0000009    0.0000009    1.4863013    1.5006107
1562  2.7920290    0.1307089    0.0000057    0.0000056    1.4786250    1.5006045
1563  2.7957460    0.1307089    0.0000004    0.0000004    1.4817774    1.5005984
1564  2.7994670    0.1307089    0.0000071    0.0000070    1.4818032    1.5005923
1565  2.8031940    0.1307089    0.0000023    0.0000022    1.4811249    1.5005863
1566  2.8069260    0.1307089    0.0000022    0.0000021    1.4802664    1.5005803
1567  2.8106620    0.1307089    0.0000033    0.0000032    1.4856662    1.5005744
1568  2.8144040    0.1307089    0.0000037    0.0000036    1.4797647    1.5005685
1569  2.8181500    0.1307089    0.0000007    0.0000007    1.4820697    1.5005627
1570  2.8219010    0.1307089    0.0000000    0.0000000    1.4235656    1.5005570
1571  2.8256580    0.1307089    0.0000070    0.0000069    1.4804877    1.5005513
1572  2.8294190    0.1307089    0.0000016    0.0000016    1.4822025    1.5005456
1573  2.8331860    0.1307089    0.0000031    0.0000030    1.4792612    1.5005400
1574  2.8369570    0.1307089    0.0000014    0.0000014    1.4865949    1.5005345
1575  2.8407340    0.1307089    0.0000003    0.0000002    1.4411368    1.5005290
1576  2.8445150    0.1307089    0.0000056    0.0000055    1.4772465    1.5005235
1577  2.8483020    0.1307089    0.0000037    0.0000036    1.4794339    1.5005181
1578  2.8520940    0.1307089    0.0000020    0.0000019    1.4758405    1.5005128
1579  2.8558900    0.1307089    0.0000021    0.0000021    1.4811058    1.5005074
1580  2.8596920    0.1307089    0.0000032    0.0000032    1.4796801    1.5005022
1581  2.8634990    0.1307089    0.0000023    0.0000022    1.4801282    1.5004970
1582  2.8673110    0.1307089    0.0000060    0.0000059    1.4798004    1.5004918
1583  2.8711270    0.1307089    0.0000048    0.0000047    1.4788090    1.5004867
1584  2.8749490    0.1307089    0.0000021    0.0000021    1.4775328    1.5004816
1585  2.8787760    0.1307089    0.0000067    0.0000067    1.4818823    1.5004766
1586  2.8826090    0.1307089    0.0000030    0.0000029    1.4848453    1.5004716
1587  2.8864460    0.1307089    0.0000084    0.0000083    1.4832681    1.5004667
1588  2.8902880    0.1307089    0.0000037    0.0000037    1.4806462    1.5004618
1589  2.8941360    0.1307089    0.0000084    0.0000082    1.4813084    1.5004570
1590  2.8979880    0.1307089    0.0000011    0.0000011    1.4820200    1.5004522
1591  2.9018460    0.1307089    0.0000031    0.0000030    1.4782745    1.5004474
1592  2.9057090    0.1307089    0.0000041    0.0000041    1.4790838    1.5004427
1593  2.9095770    0.1307089    0.0000032    0.0000032    1.4821349    1.5004380
1594  2.9134500    0.1307089    0.0000012    0.0000012    1.4778755    1.5004334
1595  2.9173290    0.1307089    0.0000036    0.0000036    1.4791753    1.5004288
1596  2.9212120    0.1307089    0.0000001    0.0000001    1.3863080    1.5004243
1597  2.9251010    0.1307089    0.0000064    0.0000063    1.4786877    1.5004198
1598  2.9289950    0.1307089    0.0000024    0.0000024    1.4773459    1.5004153
1599  2.9328940    0.1307089    0.0000055    0.0000054    1.4806881    1.5004109
1600  2.9367980    0.1307089    0.0000010    0.0000009    1.4349613    1.5004065
1601  2.9407070    0.1307089    0.0000041    0.0000041    1.4830506    1.5004022
1602  2.9446220    0.1307089    0.0000026    0.0000026    1.4777616    1.5003979
1603  2.9485420    0.1307089    0.0000017    0.0000016    1.4810111    1.5003937
1604  2.9524670    0.1307089    0.0000071    0.0000070    1.4786700    1.5003895
1605  2.9563970    0.1307089    0.0000002    0.0000002    1.4787974    1.5003853
1606  2.9603320    0.1307089    0.0000047    0.0000047    1.4845545    1.5003812
1607  2.9642730    0.1307089    0.0000014    0.0000014    1.4777692    1.5003771
1608  2.9682190    0.1307089    0.0000000    0.0000000    1.4252424    1.5003730
1609  2.9721700    0.1307089    0.0000040    0.0000039    1.4759981    1.5003690
1610  2.9761270    0.1307089    0.0000041    0.0000041    1.4784379    1.5003650
1611  2.9800890    0.1307089    0.0000008    0.0000008    1.4826035    1.5003611
1612  2.9840560    0.1307089    0.0000028    0.0000027    1.4882070    1.5003572
1613  2.9880280    0.1307089    0.0000058    0.0000057    1.4773212    1.5003533
1614  2.9920060    0.1307089    0.0000023    0.0000022    1.4805167    1.5003495
1615  2.9959880    0.1307089    0.0000011    0.0000011    1.4803979    1.5003457
1616  2.9999770    0.1307089    0.0000005    0.0000005    1.4792026    1.5003419
1617  3.0039700    0.1307089    0.0000000    0.0000000    1.4188445    1.5003382
1618  3.0079690    0.1307089    0.0000000    0.0000000    1.4073503    1.5003345
1619  3.0119730    0.1307089    0.0000011    0.0000011    1.4594349    1.5003309
1620  3.0159830    0.1307089    0.0000052    0.0000051    1.4779909    1.5003273
1621  3.0199970    0.1307089    0.0000002    0.0000002    1.4485394    1.5003237
1622  3.0240180    0.1307089    0.0000047    0.0000046    1.4779648    1.5003201
1623  3.0280430    0.1307089    0.0000086    0.0000085    1.4791318    1.5003166
1624  3.0320740    0.1307089    0.0000017    0.0000017    1.4812902    1.5003131
1625  3.0361100    0.1307089    0.0000053    0.0000052    1.4790163    1.5003097
1626  3.0401520    0.1307089    0.0000008    0.0000008    1.4768006    1.5003063
1627  3.0441990    0.1307089    0.0000023    0.0000022    1.4861709    1.5003029
1628  3.0482510    0.1307089    0.0000051    0.0000050    1.4757008    1.5002996
1629  3.0523090    0.1307089    0.0000000    0.0000000    1.4241893    1.5002962
1630  3.0563720    0.1307089    0.0000010    0.0000010    1.4824557    1.5002930
1631  3.0604410    0.1307089    0.0000118    0.0000117    1.4807009    1.5002897
1632  3.0645150    0.1307089    0.0000044    0.0000044    1.4792465    1.5002865
1633  3.0685940    0.1307089    0.0000012    0.0000012    1.4759634    1.5002833
1634  3.0726790    0.1307089    0.0000027    0.0000027    1.4775421    1.5002802
1635  3.0767690    0.1307089    0.0000082    0.0000081    1.4821675    1.5002770
1636  3.0808650    0.1307089    0.0000057    0.0000056    1.4794250    1.5002740
1637  3.0849660    0.1307089    0.0000061    0.0000060    1.4858591    1.5002709
1638  3.0890730    0.1307089    0.0000049    0.0000048    1.4749651    1.5002679
1639  3.0931850    0.1307089    0.0000015    0.0000015    1.4806177    1.5002649
1640  3.0973030    0.1307089    0.0000001    0.0000001    1.4427929    1.5002619
1641  3.1014260    0.1307089    0.0000064    0.0000063    1.4871749    1.5002589
1642  3.1055540    0.1307089    0.0000030    0.0000030    1.4781035    1.5002560
1643  3.1096880    0.1307089    0.0000008    0.0000008    1.4697149    1.5002532
1644  3.1138280    0.1307089    0.0000042    0.0000041    1.4796657    1.5002503
1645  3.1179730    0.1307089    0.0000024    0.0000023    1.4796874    1.5002475
1646  3.1221230    0.1307089    0.0000115    0.0000114    1.4862757    1.5002447
1647  3.1262800    0.1307089    0.0000048    0.0000047    1.4799335    1.5002419
1648  3.1304410    0.1307089    0.0000002    0.0000001    1.4267402    1.5002392
1649  3.1346080    0.1307089    0.0000039    0.0000039    1.4882323    1.5002364
1650  3.1387810    0.1307089    0.0000072    0.0000071    1.4913050    1.5002338
1651  3.1429590    0.1307089    0.0000012    0.0000011    1.4816003    1.5002311
1652  3.1471430    0.1307089    0.0000000    0.0000000    1.4203435    1.5002285
1653  3.1513330    0.1307089    0.0000002    0.0000002    1.4071864    1.5002259
1654  3.1555280    0.1307089    0.0000058    0.0000058    1.4858284    1.5002233
1655  3.1597280    0.1307089    0.0000005    0.0000005    1.4787992    1.5002207
1656  3.1639340    0.1307089    0.0000043    0.0000043    1.4826416    1.5002182
1657  3.1681460    0.1307089    0.0000024    0.0000024    1.4811027    1.5002157
1658  3.1723640    0.1307089    0.0000030    0.0000030    1.4868260    1.5002132
1659  3.1765870    0.1307089    0.0000027    0.0000026    1.4808384    1.5002108
1660  3.1808150    0.1307089    0.0000003    0.0000003    1.4272852    1.5002083
1661  3.1850490    0.1307089    0.0000010    0.0000010    1.4813534    1.5002059
1662  3.1892890    0.1307089    0.0000002    0.0000002    1.4471763    1.5002035
1663  3.1935350    0.1307089    0.0000000    0.0000000    1.4343539    1.5002012
1664  3.1977860    0.1307089    0.0000026    0.0000026    1.4793613    1.5001989
1665  3.2020430    0.1307089    0.0000005    0.0000005    1.4900351    1.5001966
1666  3.2063050    0.1307089    0.0000002    0.0000002    1.4387713    1.5001943
1667  3.2105730    0.1307089    0.0000000    0.0000000    1.4111256    1.5001920
1668  3.2148470    0.1307089    0.0000010    0.0000010    1.4812650    1.5001898
1669  3.2191270    0.1307089    0.0000016    0.0000016    1.4796721    1.5001876
1670  3.2234120    0.1307089    0.0000005    0.0000005    1.4502056    1.5001854
1671  3.2277030    0.1307089    0.0000018    0.0000018    1.4789395    1.5001832
1672  3.2320000    0.1307089    0.0000007    0.0000007    1.4794265    1.5001811
1673  3.2363020    0.1307089    0.0000003    0.0000003    1.4876355    1.5001789
1674  3.2406100    0.1307089    0.0000000    0.0000000    1.4275678    1.5001768
1675  3.2449240    0.1307089    0.0000011    0.0000011    1.4855864    1.5001748
1676  3.2492440    0.1307089    0.0000007    0.0000006    1.4783648    1.5001727
1677  3.2535690    0.1307089    0.0000000    0.0000000    1.4294672    1.5001707
1678  3.2579000    0.1307089    0.0000002    0.0000002    1.4616361    1.5001687
1679  3.2622370    0.1307089    0.0000002    0.0000002    1.4601066    1.5001667
1680  3.2665790    0.1307089    0.0000017    0.0000017    1.4790007    1.5001647
1681  3.2709280    0.1307089    0.0000003    0.0000003    1.4780686    1.5001627
1682  3.2752820    0.1307089    0.0000012    0.0000012    1.4866749    1.5001608
1683  3.2796420    0.1307089    0.0000007    0.0000007    1.4797534    1.5001589
1684  3.2840080    0.1307089    0.0000025    0.0000024    1.4801952    1.5001570
1685  3.2883790    0.1307089    0.0000027    0.0000027    1.4788489    1.5001551
1686  3.2927570    0.1307089    0.0000017    0.0000017    1.4802416    1.5001533
1687  3.2971400    0.1307089    0.0000027    0.0000027    1.4783992    1.5001515
1688  3.3015290    0.1307089    0.0000002    0.0000002    1.4772744    1.5001497
1689  3.3059240    0.1307089    0.0000012    0.0000012    1.4817754    1.5001479
1690  3.3103250    0.1307089    0.0000000    0.0000000    1.4250756    1.5001461
1691  3.3147320    0.1307089    0.0000001    0.0000001    1.4868962    1.5001443
1692  3.3191440    0.1307089    0.0000000    0.0000000    1.4291746    1.5001426
1693  3.3235620    0.1307089    0.0000000    0.0000000    1.4292599    1.5001409
1694  3.3279870    0.1307089    0.0000006    0.0000006    1.4973294    1.5001392
1695  3.3324170    0.1307089    0.0000009    0.0000009    1.4918820    1.5001375
1696  3.3368530    0.1307089    0.0000008    0.0000008    1.4915994    1.5001358
1697  3.3412950    0.1307089    0.0000022    0.0000021    1.4802814    1.5001342
1698  3.3457430    0.1307089    0.0000001    0.0000001    1.4825873    1.5001326
1699  3.3501970    0.1307089    0.0000005    0.0000005    1.4841427    1.5001310
1700  3.3546560    0.1307089    0.0000011    0.0000011    1.4792200    1.5001294
1701  3.3591220    0.1307089    0.0000011    0.0000011    1.4814991    1.5001278
1702  3.3635940    0.1307089    0.0000000    0.0000000    1.4161617    1.5001263
1703  3.3680710    0.1307089    0.0000002    0.0000002    1.4784273    1.5001247
1704  3.3725550    0.1307089    0.0000012    0.0000011    1.4792545    1.5001232
1705  3.3770440    0.1307089    0.0000010    0.0000010    1.4796179    1.5001217
1706  3.3815400    0.1307089    0.0000006    0.0000006    1.4786403    1.5001202
1707  3.3860410    0.1307089    0.0000006    0.0000006    1.4788015    1.5001187
1708  3.3905480    0.1307089    0.0000007    0.0000007    1.4795609    1.5001173
1709  3.3950620    0.1307089    0.0000010    0.0000010    1.4845399    1.5001158
1710  3.3995810    0.1307089    0.0000012    0.0000012    1.4791798    1.5001144
1711  3.4041070    0.1307089    0.0000002    0.0000002    1.4925201    1.5001130
1712  3.4086380    0.1307089    0.0000006    0.0000006    1.4927291    1.5001116
1713  3.4131760    0.1307089    0.0000018    0.0000018    1.4829651    1.5001102
1714  3.4177190    0.1307089    0.0000010    0.0000010    1.4814173    1.5001089
1715  3.4222690    0.1307089    0.0000014    0.0000013    1.4797987    1.5001075
1716  3.4268250    0.1307089    0.0000009    0.0000009    1.4801381    1.5001062
1717  3.4313860    0.1307089    0.0000022    0.0000021    1.4817386    1.5001048
1718  3.4359540    0.1307089    0.0000011    0.0000011    1.4804125    1.5001035
1719  3.4405280    0.1307089    0.0000003    0.0000003    1.4886687    1.5001023
1720  3.4451080    0.1307089    0.0000013    0.0000013    1.4807583    1.5001010
1721  3.4496940    0.1307089    0.0000012    0.0000012    1.4784274    1.5000997
1722  3.4542860    0.1307089    0.0000002    0.0000002    1.4854782    1.5000985
1723  3.4588840    0.1307089    0.0000032    0.0000032    1.4887712    1.5000972
1724  3.4634890    0.1307089    0.0000007    0.0000007    1.4849996    1.5000960
1725  3.4680990    0.1307089    0.0000002    0.0000002    1.4792740    1.5000948
1726  3.4727160    0.1307089    0.0000005    0.0000005    1.4068120    1.5000936
1727  3.4773390    0.1307089    0.0000007    0.0000007    1.4843999    1.5000924
1728  3.4819680    0.1307089    0.0000024    0.0000024    1.4802592    1.5000913
1729  3.4866030    0.1307089    0.0000001    0.0000001    1.4251995    1.5000901
1730  3.4912440    0.1307089    0.0000010    0.0000010    1.4970175    1.5000890
1731  3.4958920    0.1307089    0.0000019    0.0000019    1.4739462    1.5000879
1732  3.5005450    0.1307089    0.0000021    0.0000021    1.4770019    1.5000868
1733  3.5052050    0.1307089    0.0000003    0.0000003    1.4433745    1.5000856
1734  3.5098710    0.1307089    0.0000015    0.0000015    1.4735614    1.5000846
1735  3.5145430    0.1307089    0.0000002    0.0000002    1.4813486    1.5000835
1736  3.5192220    0.1307089    0.0000015    0.0000015    1.4808879    1.5000824
1737  3.5239070    0.1307089    0.0000009    0.0000009    1.4812366    1.5000814
1738  3.5285980    0.1307089    0.0000011    0.0000011    1.4733347    1.5000803
1739  3.5332950    0.1307089    0.0000005    0.0000004    1.4772935    1.5000793
1740  3.5379980    0.1307089    0.0000021    0.0000020    1.4796736    1.5000783
1741  3.5427080    0.1307089    0.0000002    0.0000002    1.4786190    1.5000773
1742  3.5474240    0.1307089    0.0000007    0.0000007    1.4798375    1.5000763
1743  3.5521460    0.1307089    0.0000026    0.0000026    1.4879329    1.5000753
1744  3.5568750    0.1307089    0.0000024    0.0000023    1.4846281    1.5000743
1745  3.5616100    0.1307089    0.0000022    0.0000022    1.4818970    1.5000734
1746  3.5663510    0.1307089    0.0000005    0.0000005    1.4813109    1.5000724
1747  3.5710980    0.1307089    0.0000018    0.0000018    1.4798397    1.5000715
1748  3.5758520    0.1307089    0.0000031    0.0000030    1.4788317    1.5000706
1749  3.5806120    0.1307089    0.0000020    0.0000020    1.4779810    1.5000697
1750  3.5853790    0.1307089    0.0000010    0.0000010    1.4791305    1.5000688
1751  3.5901510    0.1307089    0.0000021    0.0000021    1.4804440    1.5000679
1752  3.5949300    0.1307089    0.0000032    0.0000032    1.4832126    1.5000670
1753  3.5997160    0.1307089    0.0000007    0.0000007    1.4798065    1.5000661
1754  3.6045080    0.1307089    0.0000008    0.0000008    1.4922075    1.5000652
1755  3.6093060    0.1307089    0.0000001    0.0000001    1.4193545    1.5000644
1756  3.6141110    0.1307089    0.0000030    0.0000030    1.4861025    1.5000636
1757  3.6189220    0.1307089    0.0000018    0.0000018    1.4813713    1.5000627
1758  3.6237390    0.1307089    0.0000014    0.0000014    1.4794567    1.5000619
1759  3.6285630    0.1307089    0.0000029    0.0000029    1.4809504    1.5000611
1760  3.6333930    0.1307089    0.0000027    0.0000027    1.4946728    1.5000603
1761  3.6382300    0.1307089    0.0000009    0.0000008    1.4761918    1.5000595
1762  3.6430730    0.1307089    0.0000001    0.0000001    1.4319791    1.5000587
1763  3.6479230    0.1307089    0.0000007    0.0000007    1.4788017    1.5000579
1764  3.6527790    0.1307089    0.0000035    0.0000035    1.4800521    1.5000572
1765  3.6576410    0.1307089    0.0000029    0.0000029    1.4803192    1.5000564
1766  3.6625100    0.1307089    0.0000037    0.0000037    1.4852323    1.5000557
1767  3.6673860    0.1307089    0.0000003    0.0000003    1.4790483    1.5000549
1768  3.6722680    0.1307089    0.0000014    0.0000014    1.4537645    1.5000542
1769  3.6771560    0.1307089    0.0000021    0.0000021    1.4812694    1.5000535
1770  3.6820510    0.1307089    0.0000025    0.0000025    1.4794368    1.5000528
1771  3.6869530    0.1307089    0.0000000    0.0000000    1.4339712    1.5000521
1772  3.6918610    0.1307089    0.0000020    0.0000020    1.4769736    1.5000514
1773  3.6967750    0.1307089    0.0000029    0.0000029    1.4834496    1.5000507
1774  3.7016960    0.1307089    0.0000022    0.0000022    1.4731610    1.5000500
1775  3.7066240    0.1307089    0.0000005    0.0000005    1.4881175    1.5000493
1776  3.7115580    0.1307089    0.0000000    0.0000000    1.4139821    1.5000487
1777  3.7164990    0.1307089    0.0000033    0.0000033    1.4858016    1.5000480
1778  3.7214460    0.1307089    0.0000022    0.0000022    1.4780908    1.5000474
1779  3.7264000    0.1307089    0.0000011    0.0000010    1.4793489    1.5000467
1780  3.7313610    0.1307089    0.0000026    0.0000026    1.4789219    1.5000461
1781  3.7363280    0.1307089    0.0000011    0.0000010    1.4780754    1.5000455
1782  3.7413010    0.1307089    0.0000028    0.0000027    1.4802845    1.5000449
1783  3.7462820    0.1307089    0.0000016    0.0000016    1.4934047    1.5000442
1784  3.7512690    0.1307089    0.0000027    0.0000027    1.4939275    1.5000436
